,date,fishname,results,min,max
10106,2023-04-27,イシモチ,7,25.0,30.0
10107,2023-04-27,カタクチイワシ,1,12.0,12.0
10108,2023-04-27,ウミタナゴ,11,18.0,20.0
10109,2023-04-27,カサゴ,20,16.0,25.0
10110,2023-04-27,カレイ,1,22.0,22.0
10111,2023-04-27,カワハギ,1,18.0,18.0
10112,2023-04-27,クロダイ,10,30.0,49.0
10113,2023-04-27,コノシロ,40,22.0,25.0
10114,2023-04-27,サヨリ,8,35.0,41.0
10115,2023-04-27,タコ,2,0.6,1.98
10116,2023-04-27,ハゼ,1,20.0,20.0
10117,2023-04-27,ヒイカ,1,20.0,20.0
10118,2023-04-27,メジナ,7,22.0,33.0
10119,2023-04-28,アジ,87,16.0,24.0
10120,2023-04-28,イシモチ,3,23.0,29.0
10121,2023-04-28,ウミタナゴ,10,15.0,20.0
10122,2023-04-28,カサゴ,13,16.0,20.0
10123,2023-04-28,クロダイ,10,30.0,42.0
10124,2023-04-28,クジメ,1,15.0,15.0
10125,2023-04-28,コノシロ,46,15.0,25.0
10126,2023-04-28,サバ,1,42.0,42.0
10127,2023-04-28,サヨリ,5,32.0,36.0
10128,2023-04-28,シリヤケイカ,2,0.4,0.6
10129,2023-04-28,ドンコ,1,22.0,22.0
10130,2023-04-28,ハゼ,1,20.0,20.0
10131,2023-04-28,メジナ,4,18.0,29.0
10132,2023-04-29,アジ,51,16.0,20.0
10133,2023-04-29,イワシ,3,10.0,12.0
10134,2023-04-29,イシモチ,3,20.0,30.0
10135,2023-04-29,ウミタナゴ,16,18.0,25.0
10136,2023-04-29,カサゴ,62,17.0,29.0
10137,2023-04-29,クロダイ,11,29.0,45.0
10138,2023-04-29,コノシロ,130,26.0,30.0
10139,2023-04-29,シロギス,3,18.0,20.0
10140,2023-04-29,タコ,2,0.2,0.2
10141,2023-04-29,フグ,1,20.0,20.0
10142,2023-04-29,ベラ,1,18.0,18.0
10143,2023-04-29,メジナ,16,15.0,29.0
10144,2023-04-29,メバル,3,16.0,20.0
10145,2023-04-29,メゴチ,1,10.0,10.0
10146,2023-04-29,サヨリ,3,28.0,31.0
10147,2023-04-29,シリヤケイカ,1,0.4,0.4
10148,2023-04-30,アジ,52,18.0,22.0
10149,2023-04-30,イシモチ,3,20.0,22.0
10150,2023-04-30,ウミタナゴ,13,17.0,26.0
10151,2023-04-30,カサゴ,29,17.0,24.0
10152,2023-04-30,イワシ,4,10.0,10.0
10153,2023-04-30,カレイ,1,20.0,20.0
10154,2023-04-30,クロダイ,4,30.0,43.0
10155,2023-04-30,コノシロ,57,25.0,28.0
10156,2023-04-30,サヨリ,11,27.0,40.0
10157,2023-04-30,シロギス,4,17.0,19.0
10158,2023-04-30,シリヤケイカ,1,0.4,0.4
10159,2023-04-30,タコ,1,2.07,2.07
10160,2023-04-30,フグ,3,23.0,38.0
10161,2023-04-30,メジナ,7,18.0,31.0
10162,2023-05-01,アジ,194,18.0,23.0
10163,2023-05-01,イシモチ,19,23.0,30.0
10164,2023-05-01,ウミタナゴ,8,20.0,23.0
10165,2023-05-01,カサゴ,49,16.0,20.0
10166,2023-05-01,カタクチイワシ,15,10.0,12.0
10167,2023-05-01,カタボシイワシ,1,20.0,20.0
10168,2023-05-01,クロダイ,3,31.0,35.0
10169,2023-05-01,コノシロ,168,26.0,28.0
10170,2023-05-01,サヨリ,4,27.0,40.0
10171,2023-05-01,シリヤケイカ,4,0.3,0.6
10172,2023-05-01,シロギス,6,16.0,19.0
10173,2023-05-01,タコ,2,0.3,0.3
10174,2023-05-01,ハゼ,4,12.0,14.0
10175,2023-05-01,フグ,6,20.0,40.0
10176,2023-05-01,ベラ,1,20.0,20.0
10177,2023-05-01,ボラ,1,40.0,40.0
10178,2023-05-01,メゴチ,2,10.0,11.0
10179,2023-05-01,メジナ,7,29.0,32.0
10180,2023-05-01,メバル,1,25.0,25.0
10181,2023-05-02,アジ,121,17.0,24.0
10182,2023-05-02,イシモチ,9,23.0,25.0
10183,2023-05-02,ウミタナゴ,10,18.0,20.0
10184,2023-05-02,カサゴ,43,17.0,22.0
10185,2023-05-02,カタクチイワシ,2,12.0,12.0
10186,2023-05-02,クロダイ,1,33.0,33.0
10187,2023-05-02,コノシロ,339,20.0,28.0
10188,2023-05-02,シリヤケイカ,3,0.4,0.5
10189,2023-05-02,シロギス,7,16.0,20.0
10190,2023-05-02,サヨリ,9,25.0,36.0
10191,2023-05-02,タコ,2,0.2,0.6
10192,2023-05-02,ハゼ,3,10.0,20.0
10193,2023-05-02,フグ,2,10.0,15.0
10194,2023-05-02,メジナ,1,29.0,29.0
10195,2023-05-02,メバル,1,18.0,18.0
10196,2023-05-04,アジ,50,18.0,20.0
10197,2023-05-04,イシモチ,6,25.0,27.0
10198,2023-05-04,ウミタナゴ,8,15.0,20.0
10199,2023-05-04,カサゴ,48,16.0,23.0
10200,2023-05-04,カレイ,1,20.0,20.0
10201,2023-05-04,カワハギ,1,21.0,21.0
10202,2023-05-04,クロダイ,5,29.0,49.0
10203,2023-05-04,コノシロ,459,25.0,28.0
10204,2023-05-04,サバ,1,30.0,30.0
10205,2023-05-04,サヨリ,7,20.0,40.0
10206,2023-05-04,シロギス,5,15.0,20.0
10207,2023-05-04,ソイ,1,20.0,20.0
10208,2023-05-04,クジメ,1,22.0,22.0
10209,2023-05-04,フグ,4,20.0,25.0
10210,2023-05-04,ベラ,1,15.0,15.0
10211,2023-05-04,マゴチ,1,30.0,30.0
10212,2023-05-04,メジナ,6,17.0,28.0
10213,2023-05-04,メバル,1,22.0,22.0
10214,2023-05-04,シリヤケイカ,1,0.5,0.5
10215,2023-05-05,アジ,58,18.0,20.0
10216,2023-05-05,アナゴ,1,60.0,60.0
10217,2023-05-05,イシモチ,7,21.0,26.0
10218,2023-05-05,ウミタナゴ,3,16.0,18.0
10219,2023-05-05,カサゴ,43,16.0,24.0
10220,2023-05-05,カタクチイワシ,11,10.0,12.0
10221,2023-05-05,カレイ,1,22.0,22.0
10222,2023-05-05,カワハギ,1,20.0,20.0
10223,2023-05-05,クロダイ,4,30.0,45.0
10224,2023-05-05,コノシロ,322,23.0,26.0
10225,2023-05-05,サッパ,6,13.0,15.0
10226,2023-05-05,サヨリ,7,30.0,38.0
10227,2023-05-05,シリヤケイカ,1,0.63,0.63
10228,2023-05-05,シロギス,1,18.0,18.0
10229,2023-05-05,フッコ,1,52.0,52.0
10230,2023-05-05,ソイ,1,16.0,16.0
10231,2023-05-05,フグ,4,18.0,20.0
10232,2023-05-05,ベラ,1,23.0,23.0
10233,2023-05-05,メジナ,6,24.0,32.0
10234,2023-05-05,メバル,1,20.0,20.0
10235,2023-05-06,クロダイ,1,45.0,45.0
10236,2023-05-06,コノシロ,12,26.0,28.0
10237,2023-05-06,サヨリ,2,30.0,31.0
10238,2023-05-06,タコ,1,0.2,0.2
10239,2023-05-06,メジナ,1,28.0,28.0
10240,2023-05-07,アジ,41,18.0,20.0
10241,2023-05-07,ウミタナゴ,4,18.0,20.0
10242,2023-05-07,カサゴ,14,16.0,24.0
10243,2023-05-07,クロダイ,20,33.0,47.0
10244,2023-05-07,コノシロ,8,20.0,26.0
10245,2023-05-07,シロギス,1,20.0,20.0
10246,2023-05-07,サヨリ,11,32.0,36.0
10247,2023-05-07,タコ,1,1.2,1.2
10248,2023-05-07,フグ,2,20.0,31.0
10249,2023-05-07,メジナ,5,27.0,31.0
10250,2023-05-08,アジ,98,18.0,22.0
10251,2023-05-08,ウミタナゴ,3,20.0,20.0
10252,2023-05-08,カサゴ,3,16.0,18.0
10253,2023-05-08,クロダイ,23,26.0,51.0
10254,2023-05-08,コノシロ,20,25.0,26.0
10255,2023-05-08,サヨリ,18,32.0,40.0
10256,2023-05-08,シリヤケイカ,1,0.5,0.5
10257,2023-05-08,メジナ,1,15.0,15.0
10258,2023-05-09,アジ,315,16.0,22.0
10259,2023-05-09,イシモチ,5,23.0,27.0
10260,2023-05-09,ウミタナゴ,9,16.0,20.0
10261,2023-05-09,カサゴ,19,17.0,21.0
10262,2023-05-09,カタクチイワシ,2,15.0,15.0
10263,2023-05-09,クロダイ,10,31.0,48.0
10264,2023-05-09,コノシロ,231,20.0,28.0
10265,2023-05-09,サバ,3,28.0,35.0
10266,2023-05-09,シリヤケイカ,5,0.4,0.6
10267,2023-05-09,シロギス,2,15.0,20.0
10268,2023-05-09,サヨリ,49,30.0,40.0
10269,2023-05-09,タコ,5,0.3,0.5
10270,2023-05-09,ダツ,1,77.0,77.0
10271,2023-05-09,ハゼ,2,17.0,18.0
10272,2023-05-09,フグ,6,15.0,20.0
10273,2023-05-09,ベラ,1,20.0,20.0
10274,2023-05-09,メジナ,1,30.0,30.0
10275,2023-05-09,メゴチ,4,12.0,14.0
10276,2023-05-10,アジ,333,18.0,24.0
10277,2023-05-10,イシモチ,2,14.0,24.0
10278,2023-05-10,ウミタナゴ,3,18.0,20.0
10279,2023-05-10,カサゴ,22,16.0,22.0
10280,2023-05-10,カワハギ,1,19.0,19.0
10281,2023-05-10,クロダイ,15,35.0,45.0
10282,2023-05-10,コノシロ,110,25.0,28.0
10283,2023-05-10,サバ,1,35.0,35.0
10284,2023-05-10,サヨリ,59,30.0,42.0
10285,2023-05-10,シリヤケイカ,5,0.3,0.6
10286,2023-05-10,タコ,1,0.3,0.3
10287,2023-05-10,メジナ,1,29.0,29.0
10288,2023-05-11,アジ,402,18.0,23.0
10289,2023-05-11,シリヤケイカ,2,0.3,0.5
10290,2023-05-11,イシモチ,2,25.0,26.0
10291,2023-05-11,カサゴ,9,16.0,18.0
10292,2023-05-11,クロダイ,13,30.0,49.0
10293,2023-05-11,コノシロ,86,25.0,28.0
10294,2023-05-11,サバ,1,30.0,30.0
10295,2023-05-11,サヨリ,69,33.0,38.0
10296,2023-05-11,タコ,3,0.3,0.58
10297,2023-05-11,メジナ,1,30.0,30.0
10298,2023-05-12,アジ,203,17.0,23.0
10299,2023-05-12,アナゴ,1,70.0,70.0
10300,2023-05-12,イシモチ,2,21.0,25.0
10301,2023-05-12,ウミタナゴ,11,18.0,25.0
10302,2023-05-12,カサゴ,24,18.0,25.0
10303,2023-05-12,カタクチイワシ,1,12.0,12.0
10304,2023-05-12,クジメ,1,16.0,16.0
10305,2023-05-12,クロダイ,12,30.0,47.0
10306,2023-05-12,コノシロ,28,23.0,25.0
10307,2023-05-12,サバ,2,30.0,32.0
10308,2023-05-12,サヨリ,62,32.0,42.0
10309,2023-05-12,シリヤケイカ,9,0.3,0.5
10310,2023-05-12,シロギス,2,19.0,21.0
10311,2023-05-12,ハゼ,1,10.0,10.0
10312,2023-05-12,フグ,4,20.0,25.0
10313,2023-05-12,マゴチ,1,16.0,16.0
10314,2023-05-12,メジナ,1,18.0,18.0
10315,2023-05-13,アジ,217,18.0,20.0
10316,2023-05-13,アナゴ,2,30.0,35.0
10317,2023-05-13,イシダイ,1,52.0,52.0
10318,2023-05-13,イシモチ,26,20.0,28.0
10319,2023-05-13,ウミタナゴ,2,20.0,20.0
10320,2023-05-13,カサゴ,23,16.0,20.0
10321,2023-05-13,クロダイ,10,29.0,44.0
10322,2023-05-13,コノシロ,4,25.0,28.0
10323,2023-05-13,サバ,1,31.0,31.0
10324,2023-05-13,サヨリ,32,30.0,43.0
10325,2023-05-13,シリヤケイカ,1,0.4,0.4
10326,2023-05-13,シロギス,4,18.0,23.0
10327,2023-05-13,タコ,2,0.3,0.4
10328,2023-05-13,メジナ,18,16.0,28.0
10329,2023-05-14,アジ,223,18.0,23.0
10330,2023-05-14,シリヤケイカ,2,0.4,0.5
10331,2023-05-14,イシモチ,2,29.0,30.0
10332,2023-05-14,ウミタナゴ,7,15.0,22.0
10333,2023-05-14,カサゴ,25,16.0,20.0
10334,2023-05-14,カタクチイワシ,1,10.0,10.0
10335,2023-05-14,カレイ,1,25.0,25.0
10336,2023-05-14,クロダイ,11,30.0,41.0
10337,2023-05-14,コノシロ,3,25.0,27.0
10338,2023-05-14,サヨリ,17,32.0,38.0
10339,2023-05-14,ソイ,1,18.0,18.0
10340,2023-05-14,セイゴ,2,33.0,36.0
10341,2023-05-14,タコ,5,0.2,1.0
10342,2023-05-14,メジナ,7,15.0,33.0
10343,2023-05-14,メバル,1,18.0,18.0
10344,2023-05-15,アジ,306,18.0,24.0
10345,2023-05-15,ウミタナゴ,7,18.0,20.0
10346,2023-05-15,カサゴ,9,16.0,24.0
10347,2023-05-15,クロダイ,12,25.0,47.0
10348,2023-05-15,コノシロ,3,25.0,28.0
10349,2023-05-15,サヨリ,13,32.0,38.0
10350,2023-05-15,シロギス,1,24.0,24.0
10351,2023-05-15,タコ,7,0.4,1.2
10352,2023-05-15,ベラ,1,20.0,20.0
10353,2023-05-15,メジナ,3,20.0,21.0
10354,2023-05-17,アジ,127,18.0,20.0
10355,2023-05-17,イシモチ,1,31.0,31.0
10356,2023-05-17,ウミタナゴ,3,15.0,18.0
10357,2023-05-17,カサゴ,17,16.0,20.0
10358,2023-05-17,クロダイ,23,25.0,46.0
10359,2023-05-17,コノシロ,5,25.0,26.0
10360,2023-05-17,シリヤケイカ,2,0.4,0.5
10361,2023-05-17,シロギス,1,19.0,19.0
10362,2023-05-17,サヨリ,9,30.0,35.0
10363,2023-05-17,タコ,8,0.2,1.0
10364,2023-05-17,タチウオ,1,111.0,111.0
10365,2023-05-17,ハゼ,3,15.0,20.0
10366,2023-05-17,フグ,5,20.0,25.0
10367,2023-05-17,ベラ,1,20.0,20.0
10368,2023-05-17,メジナ,6,18.0,29.0
10369,2023-05-18,アジ,101,18.0,25.0
10370,2023-05-18,アナゴ,1,38.0,38.0
10371,2023-05-18,イシモチ,3,22.0,27.0
10372,2023-05-18,ウミタナゴ,1,17.0,17.0
10373,2023-05-18,カサゴ,20,16.0,21.0
10374,2023-05-18,クロダイ,13,30.0,44.0
10375,2023-05-18,コノシロ,3,25.0,27.0
10376,2023-05-18,サヨリ,5,30.0,38.0
10377,2023-05-18,シリヤケイカ,2,0.4,0.4
10378,2023-05-18,シロギス,2,16.0,20.0
10379,2023-05-18,タコ,2,0.2,0.3
10380,2023-05-18,ハゼ,1,12.0,12.0
10381,2023-05-18,フグ,1,20.0,20.0
10382,2023-05-18,ベラ,1,10.0,10.0
10383,2023-05-18,メゴチ,10,10.0,15.0
10384,2023-05-18,メジナ,1,28.0,28.0
10385,2023-05-19,アジ,162,18.0,22.0
10386,2023-05-19,アナゴ,1,47.0,47.0
10387,2023-05-19,イシモチ,3,20.0,26.0
10388,2023-05-19,カサゴ,13,18.0,22.0
10389,2023-05-19,クロダイ,19,30.0,45.0
10390,2023-05-19,クジメ,1,15.0,15.0
10391,2023-05-19,コノシロ,2,25.0,28.0
10392,2023-05-19,サヨリ,1,32.0,32.0
10393,2023-05-19,シリヤケイカ,1,0.5,0.5
10394,2023-05-19,シロギス,2,16.0,21.0
10395,2023-05-19,セイゴ,1,32.0,32.0
10396,2023-05-19,タコ,1,0.2,0.2
10397,2023-05-19,ハゼ,4,10.0,11.0
10398,2023-05-19,メジナ,1,15.0,15.0
10399,2023-05-20,アイナメ,1,20.0,20.0
10400,2023-05-20,アジ,411,17.0,24.0
10401,2023-05-20,シリヤケイカ,3,0.3,0.6
10402,2023-05-20,イシモチ,11,21.0,25.0
10403,2023-05-20,ウミタナゴ,4,17.0,20.0
10404,2023-05-20,カサゴ,36,16.0,20.0
10405,2023-05-20,カレイ,2,24.0,25.0
10406,2023-05-20,クロダイ,5,28.0,43.0
10407,2023-05-20,コノシロ,14,25.0,28.0
10408,2023-05-20,コブダイ,1,37.0,37.0
10409,2023-05-20,シロギス,3,17.0,20.0
10410,2023-05-20,サヨリ,18,30.0,36.0
10411,2023-05-20,ソイ,1,18.0,18.0
10412,2023-05-20,タコ,3,0.2,0.4
10413,2023-05-20,ハゼ,1,15.0,15.0
10414,2023-05-20,フグ,5,15.0,20.0
10415,2023-05-20,メゴチ,1,10.0,10.0
10416,2023-05-20,メジナ,2,25.0,27.0
10417,2023-05-21,アジ,256,18.0,20.0
10418,2023-05-21,イシモチ,4,22.0,28.0
10419,2023-05-21,ウミタナゴ,2,18.0,20.0
10420,2023-05-21,カサゴ,25,16.0,18.0
10421,2023-05-21,カレイ,1,25.0,25.0
10422,2023-05-21,クロダイ,17,30.0,45.0
10423,2023-05-21,コノシロ,81,20.0,28.0
10424,2023-05-21,サッパ,1,13.0,13.0
10425,2023-05-21,シリヤケイカ,1,0.5,0.5
10426,2023-05-21,サヨリ,24,30.0,38.0
10427,2023-05-21,シロギス,7,17.0,23.0
10428,2023-05-21,タコ,4,0.3,0.4
10429,2023-05-21,ヒイカ,2,0.1,0.1
10430,2023-05-21,フグ,3,15.0,30.0
10431,2023-05-22,アジ,285,18.0,20.0
10432,2023-05-22,イシモチ,2,20.0,25.0
10433,2023-05-22,ウミタナゴ,1,12.0,12.0
10434,2023-05-22,カサゴ,9,16.0,20.0
10435,2023-05-22,カマス,2,28.0,35.0
10436,2023-05-22,カワハギ,1,20.0,20.0
10437,2023-05-22,クジメ,1,18.0,18.0
10438,2023-05-22,クロダイ,5,30.0,38.0
10439,2023-05-22,コノシロ,76,20.0,28.0
10440,2023-05-22,サバ,2,31.0,35.0
10441,2023-05-22,サヨリ,5,30.0,38.0
10442,2023-05-22,シリヤケイカ,1,0.5,0.5
10443,2023-05-22,フッコ,1,58.0,58.0
10444,2023-05-22,タコ,1,0.3,0.3
10445,2023-05-22,フグ,3,15.0,20.0
10446,2023-05-23,アジ,356,18.0,23.0
10447,2023-05-23,イシモチ,1,25.0,25.0
10448,2023-05-23,ウミタナゴ,1,18.0,18.0
10449,2023-05-23,カサゴ,5,18.0,20.0
10450,2023-05-23,カマス,15,28.0,37.0
10451,2023-05-23,クロダイ,19,30.0,48.0
10452,2023-05-23,コノシロ,12,26.0,28.0
10453,2023-05-23,サバ,1,35.0,35.0
10454,2023-05-23,サヨリ,9,31.0,40.0
10455,2023-05-23,タコ,1,0.3,0.3
10456,2023-05-23,フグ,1,35.0,35.0
10457,2023-05-24,アジ,43,18.0,23.0
10458,2023-05-24,アナゴ,3,35.0,50.0
10459,2023-05-24,イシモチ,12,15.0,33.0
10460,2023-05-24,ウミタナゴ,8,18.0,20.0
10461,2023-05-24,カサゴ,29,18.0,20.0
10462,2023-05-24,カマス,1,37.0,37.0
10463,2023-05-24,カワハギ,1,16.0,16.0
10464,2023-05-24,クロダイ,11,25.0,45.0
10465,2023-05-24,コノシロ,24,20.0,25.0
10466,2023-05-24,サヨリ,6,31.0,35.0
10467,2023-05-24,シリヤケイカ,2,0.5,0.6
10468,2023-05-24,シロギス,2,18.0,20.0
10469,2023-05-24,フッコ,1,50.0,50.0
10470,2023-05-24,タコ,1,0.3,0.3
10471,2023-05-24,ヒイラギ,1,13.0,13.0
10472,2023-05-24,フグ,3,20.0,25.0
10473,2023-05-24,メバル,1,16.0,16.0
10474,2023-05-25,アジ,107,18.0,23.0
10475,2023-05-25,アナゴ,1,50.0,50.0
10476,2023-05-25,イシモチ,7,23.0,30.0
10477,2023-05-25,ウミタナゴ,9,18.0,20.0
10478,2023-05-25,カサゴ,16,16.0,21.0
10479,2023-05-25,カレイ,1,25.0,25.0
10480,2023-05-25,クロダイ,28,25.0,47.0
10481,2023-05-25,コノシロ,51,25.0,27.0
10482,2023-05-25,サバ,1,30.0,30.0
10483,2023-05-25,シリヤケイカ,5,0.5,0.6
10484,2023-05-25,シロギス,2,19.0,21.0
10485,2023-05-25,サヨリ,9,31.0,37.0
10486,2023-05-25,スズキ,2,60.0,70.0
10487,2023-05-25,フッコ,1,56.0,56.0
10488,2023-05-25,セイゴ,1,35.0,35.0
10489,2023-05-25,タコ,2,0.1,0.7
10490,2023-05-26,アジ,16,17.0,24.0
10491,2023-05-26,アナゴ,1,25.0,25.0
10492,2023-05-26,シリヤケイカ,2,0.4,0.5
10493,2023-05-26,イシモチ,3,27.0,28.0
10494,2023-05-26,ウミタナゴ,4,20.0,23.0
10495,2023-05-26,カサゴ,9,18.0,20.0
10496,2023-05-26,カレイ,1,25.0,25.0
10497,2023-05-26,カマス,1,38.0,38.0
10498,2023-05-26,クロダイ,11,31.0,40.0
10499,2023-05-26,コノシロ,37,28.0,28.0
10500,2023-05-26,シロギス,1,16.0,16.0
10501,2023-05-26,サヨリ,2,30.0,31.0
10502,2023-05-26,ソイ,1,20.0,20.0
10503,2023-05-26,スズキ,1,68.0,68.0
10504,2023-05-26,フッコ,1,58.0,58.0
10505,2023-05-26,タコ,4,0.2,1.5
10506,2023-05-26,フグ,3,20.0,22.0
10507,2023-05-26,メジナ,3,25.0,30.0
10508,2023-05-27,アジ,23,18.0,26.0
10509,2023-05-27,イシモチ,27,22.0,28.0
10510,2023-05-27,ウミタナゴ,7,18.0,20.0
10511,2023-05-27,カサゴ,47,17.0,20.0
10512,2023-05-27,カレイ,1,24.0,24.0
10513,2023-05-27,クロダイ,6,32.0,43.0
10514,2023-05-27,コノシロ,17,20.0,25.0
10515,2023-05-27,サバ,2,25.0,46.0
10516,2023-05-27,サヨリ,6,32.0,36.0
10517,2023-05-27,シマダイ,1,17.0,17.0
10518,2023-05-27,シリヤケイカ,2,0.3,0.5
10519,2023-05-27,シロギス,5,17.0,20.0
10520,2023-05-27,セイゴ,1,32.0,32.0
10521,2023-05-27,タコ,10,0.2,0.7
10522,2023-05-27,ハゼ,1,10.0,10.0
10523,2023-05-27,フグ,1,20.0,20.0
10524,2023-05-27,ベラ,1,20.0,20.0
10525,2023-05-27,ホウボウ,1,22.0,22.0
10526,2023-05-27,メジナ,8,18.0,29.0
10527,2023-05-28,アオリイカ,1,0.3,0.3
10528,2023-05-28,アジ,19,18.0,20.0
10529,2023-05-28,イシモチ,5,25.0,28.0
10530,2023-05-28,ウミタナゴ,4,18.0,21.0
10531,2023-05-28,カサゴ,63,16.0,23.0
10532,2023-05-28,カレイ,1,27.0,27.0
10533,2023-05-28,クロダイ,9,30.0,45.0
10534,2023-05-28,コノシロ,5,25.0,27.0
10535,2023-05-28,サヨリ,4,32.0,34.0
10536,2023-05-28,シロギス,4,13.0,18.0
10537,2023-05-28,ソイ,1,16.0,16.0
10538,2023-05-28,タコ,5,0.3,0.4
10539,2023-05-28,フグ,4,20.0,25.0
10540,2023-05-28,メゴチ,2,12.0,12.0
10541,2023-05-28,メジナ,3,15.0,25.0
10542,2023-05-28,アナゴ,1,33.0,33.0
10543,2023-05-29,アジ,236,18.0,23.0
10544,2023-05-29,イシモチ,1,30.0,30.0
10545,2023-05-29,カサゴ,22,18.0,20.0
10546,2023-05-29,クロダイ,11,37.0,44.0
10547,2023-05-29,コノシロ,32,24.0,28.0
10548,2023-05-29,シロギス,2,13.0,16.0
10549,2023-05-29,タコ,3,0.3,1.0
10550,2023-05-29,タチウオ,1,70.0,70.0
10551,2023-05-30,アジ,998,18.0,25.0
10552,2023-05-30,イシモチ,2,20.0,25.0
10553,2023-05-30,ウミタナゴ,2,19.0,20.0
10554,2023-05-30,カサゴ,23,16.0,23.0
10555,2023-05-30,クロダイ,18,30.0,47.0
10556,2023-05-30,コノシロ,75,24.0,25.0
10557,2023-05-30,サヨリ,4,30.0,34.0
10558,2023-05-30,スズキ,1,63.0,63.0
10559,2023-05-30,タコ,2,0.3,2.39
10560,2023-05-30,フグ,2,10.0,20.0
10561,2023-05-30,メバル,1,28.0,28.0
10562,2023-05-31,アジ,892,18.0,25.0
10563,2023-05-31,イシモチ,10,25.0,28.0
10564,2023-05-31,ウミタナゴ,9,20.0,24.0
10565,2023-05-31,カサゴ,13,16.0,20.0
10566,2023-05-31,カタクチイワシ,2,10.0,10.0
10567,2023-05-31,カマス,2,30.0,37.0
10568,2023-05-31,クロダイ,14,27.0,41.0
10569,2023-05-31,コノシロ,153,25.0,30.0
10570,2023-05-31,サバ,1,25.0,25.0
10571,2023-05-31,サヨリ,1,32.0,32.0
10572,2023-05-31,タコ,2,0.1,0.5
10573,2023-05-31,メジナ,4,26.0,34.0
10574,2023-06-01,アジ,301,16.0,23.0
10575,2023-06-01,イシモチ,7,28.0,30.0
10576,2023-06-01,ウミタナゴ,1,19.0,19.0
10577,2023-06-01,カサゴ,23,16.0,20.0
10578,2023-06-01,カマス,2,25.0,31.0
10579,2023-06-01,クロダイ,19,28.0,42.0
10580,2023-06-01,コノシロ,35,24.0,28.0
10581,2023-06-01,サバ,1,42.0,42.0
10582,2023-06-01,シマイサキ,1,15.0,15.0
10583,2023-06-01,シリヤケイカ,1,0.5,0.5
10584,2023-06-01,シロギス,1,18.0,18.0
10585,2023-06-01,タコ,2,0.2,0.35
10586,2023-06-02,アジ,15,18.0,22.0
10587,2023-06-02,ウミタナゴ,1,16.0,16.0
10588,2023-06-02,クロダイ,16,31.0,47.0
10589,2023-06-02,コノシロ,10,25.0,26.0
10590,2023-06-02,タコ,1,0.3,0.3
10591,2023-06-02,フグ,1,15.0,15.0
10592,2023-06-02,メジナ,1,33.0,33.0
10593,2023-06-02,メバル,1,16.0,16.0
10594,2023-06-03,アジ,668,18.0,25.0
10595,2023-06-03,イワシ,28,10.0,12.0
10596,2023-06-03,ウミタナゴ,5,18.0,23.0
10597,2023-06-03,カサゴ,75,16.0,25.0
10598,2023-06-03,クロダイ,6,28.0,38.0
10599,2023-06-03,コノシロ,301,25.0,28.0
10600,2023-06-03,サヨリ,1,33.0,33.0
10601,2023-06-03,シロギス,3,18.0,20.0
10602,2023-06-03,スズキ,1,74.0,74.0
10603,2023-06-03,フッコ,1,53.0,53.0
10604,2023-06-03,タコ,1,0.1,0.1
10605,2023-06-03,フグ,7,22.0,30.0
10606,2023-06-03,メジナ,2,31.0,35.0
10607,2023-06-03,メバル,5,18.0,20.0
10608,2023-06-04,アジ,366,7.0,22.0
10609,2023-06-04,アナゴ,2,40.0,50.0
10610,2023-06-04,イシモチ,18,20.0,32.0
10611,2023-06-04,ウミタナゴ,7,18.0,22.0
10612,2023-06-04,カサゴ,35,16.0,21.0
10613,2023-06-04,カタクチイワシ,21,10.0,15.0
10614,2023-06-04,カレイ,1,23.0,23.0
10615,2023-06-04,クロダイ,4,30.0,39.0
10616,2023-06-04,コショウダイ,1,23.0,23.0
10617,2023-06-04,コノシロ,599,20.0,25.0
10618,2023-06-04,サッパ,1,15.0,15.0
10619,2023-06-04,サバ,2,30.0,41.0
10620,2023-06-04,サヨリ,2,30.0,30.0
10621,2023-06-04,シロギス,6,16.0,22.0
10622,2023-06-04,フッコ,2,40.0,50.0
10623,2023-06-04,タコ,5,0.2,0.3
10624,2023-06-04,ハゼ,1,8.0,8.0
10625,2023-06-04,フグ,4,15.0,16.0
10626,2023-06-04,ベラ,1,20.0,20.0
10627,2023-06-04,メゴチ,3,10.0,10.0
10628,2023-06-04,メジナ,4,20.0,28.0
10629,2023-06-04,メバル,1,16.0,16.0
10630,2023-06-05,アジ,78,18.0,26.0
10631,2023-06-05,イシモチ,4,20.0,27.0
10632,2023-06-05,ウミタナゴ,3,18.0,20.0
10633,2023-06-05,カサゴ,19,17.0,20.0
10634,2023-06-05,カタクチイワシ,2,10.0,10.0
10635,2023-06-05,クロダイ,4,37.0,44.0
10636,2023-06-05,コノシロ,111,23.0,25.0
10637,2023-06-05,サヨリ,1,39.0,39.0
10638,2023-06-05,シロギス,1,20.0,20.0
10639,2023-06-05,フッコ,3,51.0,55.0
10640,2023-06-05,タコ,5,0.1,0.4
10641,2023-06-05,フグ,2,15.0,20.0
10642,2023-06-05,メゴチ,2,12.0,12.0
10643,2023-06-05,メジナ,1,28.0,28.0
10644,2023-06-06,アジ,111,20.0,30.0
10645,2023-06-06,イシモチ,5,23.0,30.0
10646,2023-06-06,ウミタナゴ,3,17.0,18.0
10647,2023-06-06,カサゴ,34,16.0,22.0
10648,2023-06-06,クロダイ,13,30.0,47.0
